Make,Vehicle_Class,Engine_Size,Cylinders,Transmission,Fuel_Type,Fuel_Consumption_City,Fuel_Consumption_Hwy,Fuel_Consumption_Comb,Fuel_Consumption_Comb,CO2_Emissions
15,12,5.3,8,3,1,21.5,14.6,18.4,15,294
15,12,5.3,8,3,3,16,11.1,13.8,20,317
15,12,5.3,8,3,1,21.5,14.6,18.4,15,294
16,2,2.4,4,19,3,9,6.6,7.9,36,182
16,2,2.4,4,22,3,9.1,6.9,8.1,35,186
16,2,2.4,4,25,3,10.1,6.9,8.7,32,200
16,2,3.5,6,3,3,11,6.8,9.1,31,209
16,2,3.5,6,15,3,11.4,7.3,9.6,29,221
16,2,3.5,6,25,3,13,8.4,10.9,26,251
16,2,2,4,19,3,4.7,4.9,4.8,59,110
16,0,1.8,4,19,3,7.9,6,7,40,161
16,0,1.8,4,22,3,8.1,6.2,7.2,39,166
16,0,1.8,4,24,3,8.5,6.6,7.6,37,175
16,11,3.5,6,3,3,12.5,8.5,10.7,26,246
16,11,2.4,4,2,3,10.3,7.6,9.1,31,209
16,11,2.4,4,2,3,10.6,7.9,9.4,30,216
16,13,1.5,4,22,3,6.6,6,6.3,45,145
16,13,1.5,4,25,3,7.6,6.1,6.9,41,159
16,9,1.5,4,2,3,8.3,6.5,7.5,38,172
16,9,1.5,4,24,3,8.3,6.9,7.7,37,177
16,4,3.5,6,3,3,12.3,8.5,10.6,27,244
16,11,3.5,6,2,3,13.3,9.3,11.5,25,265
16,11,3.5,6,2,3,13.9,9.7,12,24,276
16,6,3.5,6,2,3,15.2,11.3,13.4,21,308
17,0,1.6,4,3,3,8.8,6.3,7.7,37,177
17,0,1.6,4,25,3,8.7,6.4,7.7,37,177
17,2,2,4,3,3,9.8,7.2,8.6,33,198
17,2,2,4,25,3,9.8,7,8.5,33,196
17,1,5,8,5,4,15.7,10.2,13.2,21,304
17,1,3.8,6,5,3,13,8.7,11.1,25,255
17,11,3.3,6,3,3,13,9.1,11.2,25,258
17,11,3.3,6,3,3,13.3,9.5,11.6,24,267
17,11,2.4,4,3,3,11.6,8.7,10.3,27,237
17,11,2,4,3,3,12.9,9.7,11.5,25,264
17,11,2.4,4,3,3,12.5,9.4,11.1,25,255
17,1,2,4,3,3,11.4,7.5,9.6,29,221
17,1,2.4,4,3,3,9.8,7,8.5,33,196
17,2,2.4,4,15,3,6.5,5.9,6.2,46,143
17,2,2.4,4,15,3,6.6,5.9,6.3,45,145
17,11,2,4,3,3,10.2,8.2,9.3,30,214
17,11,2,4,25,3,11.4,8.6,10.1,28,232
17,11,2.4,4,3,3,11.3,8.3,10,28,230
17,11,2,4,3,3,11.4,9.3,10.5,27,242
17,11,2.4,4,3,3,11.6,9.3,10.6,27,244
17,0,1.6,4,8,3,8.6,6.6,7.7,37,177
17,0,1.6,4,25,3,9.1,6.7,8,35,184
17,0,1.6,4,3,3,9.9,7.5,8.8,32,202
17,0,1.6,4,25,3,9.7,7.1,8.5,33,196
18,2,3.7,6,16,4,12,8,10.2,28,235
18,2,3.7,6,16,4,12.6,8.7,10.8,26,248
18,0,3.5,6,16,4,8.2,6.7,7.5,38,172
18,0,3.5,6,16,4,8.7,7.5,8.2,34,189
18,10,3.7,6,16,4,13.3,9.4,11.5,25,265
18,10,3.7,6,16,4,13.6,9.3,11.7,24,269
18,10,3.7,6,25,4,14.3,9.8,12.3,23,283
18,10,3.7,6,16,4,12.9,8.9,11.1,25,255
18,10,3.7,6,25,4,13.5,9.3,11.6,24,267
18,2,3.7,6,16,4,12.8,8.9,11,26,253
18,2,5.6,8,16,4,14.5,9.5,12.3,23,283
18,2,3.7,6,16,4,13.2,9.6,11.6,24,267
18,2,5.6,8,16,4,15,10.2,12.8,22,294
18,2,3.5,6,16,4,8,7,7.6,37,175
18,9,3.7,6,16,4,13.6,9.6,11.8,24,271
18,11,3.5,6,19,4,11.9,9,10.6,27,244
18,11,3.5,6,19,4,12.3,9.3,11,26,253
18,12,2.5,4,19,3,8.8,8.2,8.5,33,196
18,11,3.7,6,16,4,14.5,10.7,12.8,22,294
18,11,5,8,16,4,16.6,11.9,14.5,19,334
18,12,5.6,8,16,4,17.4,12.1,15,19,345
19,13,3,6,17,4,11.8,8.4,10.3,27,237
19,13,3,6,17,4,12.2,8.7,10.6,27,244
19,13,5,8,17,4,15,10.2,12.8,22,294
19,2,2,4,17,4,12.3,8.2,10.5,27,242
19,2,3,6,17,4,14.7,9.1,12.2,23,281
19,2,5,8,17,4,15.7,10.3,13.3,21,306
19,2,5,8,17,1,21.3,14.1,18.1,16,290
19,2,5,8,17,4,15.7,10.3,13.3,21,306
19,1,3,6,17,4,14.6,9.6,12.4,23,285
19,1,5,8,17,4,15.8,10.2,13.3,21,306
19,1,5,8,17,1,20.6,13.6,17.5,16,280
19,1,3,6,17,4,14.7,9.6,12.4,23,285
19,1,5,8,17,4,15.8,10.2,13.3,21,306
19,1,5,8,17,1,20.6,13.6,17.5,16,280
19,1,5,8,17,4,15.8,10.2,13.3,21,306
19,1,5,8,17,4,15.8,10.2,13.3,21,306
19,3,5,8,15,4,15.1,10.6,13.1,22,301
19,3,5,8,15,4,14.8,9.9,12.6,22,290
19,3,5,8,15,4,15.9,10.9,13.7,21,315
19,3,5,8,15,4,15.6,10.9,13.5,21,310
19,3,5,8,15,4,15.9,10.9,13.7,21,315
19,3,5,8,15,4,15.6,10.9,13.5,21,310
20,11,2.4,4,6,3,10.9,7.7,9.5,30,218
20,11,3.2,6,6,3,12.3,8.3,10.5,27,242
20,11,2.4,4,6,3,11.3,8.3,10,28,230
20,11,3.2,6,6,3,12.5,8.8,10.8,26,248
20,11,2.4,4,6,3,11.4,8.6,10.1,28,232
20,11,3.2,6,6,3,12.5,9.1,11,26,253
20,11,2.4,4,6,3,12.1,9.4,10.9,26,251
20,11,3.2,6,6,3,13.4,9.5,11.6,24,267
20,11,2,4,19,3,10.7,8.8,9.9,29,228
20,11,2,4,3,3,11.1,8.3,9.8,29,225
20,11,2,4,24,3,10.2,7.8,9.1,31,209
20,11,2.4,4,3,3,11.1,8.3,9.8,29,225
20,11,2.4,4,24,3,10.3,8.3,9.4,30,216
20,11,2.4,4,3,3,11.4,8.7,10.2,28,235
20,11,2.4,4,24,3,10.3,8.4,9.4,30,216
20,11,2.4,4,19,3,11.7,10.3,11.1,25,255
20,12,5.7,8,5,3,17.3,11.7,14.8,19,340
20,12,3,6,5,0,11.2,8.4,9.9,29,267
20,12,3.6,6,5,3,13.9,9.8,12.1,23,278
20,12,3.6,6,5,1,17.7,13,15.6,18,250
20,12,6.4,8,5,4,18.5,12.6,15.8,18,363
20,11,2,4,19,3,10.7,8.8,9.9,29,228
20,11,2,4,3,3,11.1,8.3,9.8,29,225
20,11,2,4,24,3,10.2,7.8,9.1,31,209
20,11,2.4,4,3,3,11.1,8.3,9.8,29,225
20,11,2.4,4,24,3,10.3,8.3,9.4,30,216
20,11,2.4,4,3,3,11.4,8.7,10.2,28,235
20,11,2.4,4,24,3,10.3,8.4,9.4,30,216
20,11,2.4,4,19,3,11.7,10.3,11.1,25,255
20,11,3.6,6,2,3,14.1,11.1,12.8,22,294
20,11,3.6,6,25,3,14.2,11,12.8,22,294
20,11,3.6,6,2,3,14.8,11.7,13.4,21,308
20,11,3.6,6,25,3,15,11.4,13.4,21,308
21,1,3.3,6,3,3,12.7,8.8,10.9,26,251
21,2,1.8,4,3,3,9.6,6.6,8.3,34,191
21,2,1.8,4,25,3,9.3,6.4,8,35,184
21,2,2,4,3,3,9.8,6.6,8.4,34,193
21,2,2,4,25,3,9.7,6.8,8.4,34,193
21,1,1.6,4,3,3,11.1,8,9.7,29,223
21,1,1.6,4,25,3,11.1,8.2,9.8,29,225
21,1,2,4,3,3,9.7,6.8,8.4,34,193
21,1,2,4,25,3,9.8,7,8.5,33,196
21,0,1.6,4,3,3,10.6,7.9,9.4,30,216
21,0,1.6,4,25,3,10.8,8.1,9.6,29,221
21,0,2,4,3,3,9.6,7,8.4,34,193
21,0,2,4,25,3,9.8,7.2,8.6,33,198
21,2,2,4,3,3,11.7,7.6,9.9,29,228
21,2,2.4,4,3,3,10.2,6.8,8.7,32,200
21,2,2.4,4,15,3,6.5,5.9,6.2,46,143
21,2,2.4,4,15,3,6.7,6,6.4,44,147
21,0,1.6,4,3,3,8.7,6.3,7.6,37,175
21,0,1.6,4,25,3,8.7,6.4,7.7,37,177
21,0,1.6,4,3,3,8.5,6.4,7.6,37,175
21,8,2,4,3,3,10.5,7.5,9.2,31,212
21,8,2,4,25,3,10.8,7.4,9.3,30,214
21,4,3.5,6,3,3,13.7,9.9,12,24,276
21,11,2.4,4,3,3,11.8,8.5,10.3,27,237
21,11,3.3,6,3,3,12.9,9.5,11.4,25,262
21,11,2.4,4,3,3,12.3,9.3,11,26,253
21,11,3.3,6,3,3,13.4,9.9,11.8,24,271
21,9,1.6,4,3,3,9.8,7.9,8.9,32,205
21,9,1.6,4,25,3,9.9,7.8,9,31,207
21,9,2,4,3,3,10.1,7.8,9.1,31,209
21,9,2,4,3,3,9.7,7.8,8.8,32,202
21,11,2.4,4,3,3,11.4,8.3,10,28,230
21,11,2.4,4,25,3,12.9,9.3,11.3,25,260
21,11,2,4,3,3,12.7,9.7,11.4,25,262
21,11,2.4,4,3,3,12,9.1,10.7,26,246
22,13,6.5,12,4,4,22.8,12.9,18.3,15,421
22,13,5.2,10,3,4,18,12.8,15.7,18,361
22,13,5.2,10,25,4,20.6,13.5,17.4,16,400
23,11,2,4,15,4,13.5,9.9,11.9,24,274
23,12,3,6,17,4,16.3,12.4,14.5,19,334
23,11,2,4,18,4,11.3,7.9,9.8,29,225
23,11,2,4,18,4,11.3,7.9,9.8,29,225
23,12,5,8,17,4,18,12.2,15.4,18,354
23,12,5,8,17,4,17.2,12.5,15.1,19,347
23,12,5,8,17,1,25,16.9,21.4,13,342
23,12,3,6,17,4,14.2,10.2,12.4,23,285
23,12,3,6,17,4,14.2,10.2,12.4,23,285
23,12,3,6,17,1,19.4,14.9,17.4,16,278
23,12,5,8,17,4,17.3,12.2,15,19,345
23,12,5,8,17,4,16.6,12.3,14.7,19,338
23,12,5,8,17,1,24,16.6,20.7,14,331
23,12,3,6,17,4,14.1,10.1,12.3,23,283
23,12,3,6,17,4,14.1,10.1,12.3,23,283
23,12,3,6,17,1,19.4,14.8,17.3,16,277
23,12,5,8,17,4,18,12.2,15.4,18,354
23,12,5,8,17,4,17.2,12.5,15.1,19,347
23,12,5,8,17,1,25,16.9,21.4,13,342
24,0,1.8,4,19,3,5.5,5.8,5.6,50,129
24,2,2.5,4,21,3,5.8,6.2,6,47,138
24,2,3.5,6,15,3,11.3,7.6,9.6,29,221
24,2,3.5,6,17,4,12.1,8.3,10.4,27,239
24,2,3.5,6,15,4,12.5,9.1,11,26,253
24,2,3.5,6,23,4,7.7,7.4,7.6,37,175
24,12,4.6,8,15,4,15.7,11.8,13.9,20,320
24,0,2.5,6,15,4,11.2,7.8,9.7,29,223
24,0,2.5,6,15,4,11.8,8.7,10.4,27,239
24,10,2.5,6,15,4,11.2,7.8,9.7,29,223
24,0,3.5,6,17,4,12.2,8.7,10.6,27,244
24,0,3.5,6,15,4,12.5,9.1,11,26,253
24,10,3.5,6,15,4,12.1,8.7,10.6,27,244
24,10,5,8,17,4,14.6,10.1,12.6,22,290
24,2,4.6,8,17,4,14.5,9.6,12.3,23,283
24,2,4.6,8,17,4,15.1,10.3,12.9,22,297
24,2,4.6,8,17,4,15.1,10.3,12.9,22,297
24,2,5,8,23,4,12,10.7,11.4,25,262
24,12,5.7,8,15,4,18.8,13.6,16.5,17,380
24,11,3.5,6,15,3,13.3,9.8,11.7,24,269
24,11,3.5,6,17,3,12.7,9.1,11.1,25,255
24,11,3.5,6,21,4,7.9,8.6,8.2,34,189
25,1,3.5,6,15,3,13.7,9.4,11.8,24,271
25,1,3.7,6,15,3,13.1,9,11.3,25,260
25,12,3.5,6,15,3,14.8,10.4,12.8,22,294
25,7,2,4,15,3,11.5,8.5,10.2,28,235
25,7,3.7,6,3,3,14,9.9,12.2,23,281
25,11,3.7,6,15,3,13.7,10.4,12.2,23,281
25,2,2,4,15,3,10.5,7.1,9,31,207
25,2,3.7,6,15,3,13.1,9.3,11.4,25,262
25,2,2,4,19,3,6.2,6.4,6.3,45,145
25,12,5.4,8,3,3,18.2,13.3,16,18,368
25,12,5.4,8,3,1,24.5,18,21.6,13,346
26,2,3,6,17,4,15.2,9.6,12.7,22,292
26,2,3,6,17,4,15.2,9.6,12.7,22,292
26,10,4.7,8,15,4,18.2,11.4,15.1,19,347
26,10,4.7,8,15,4,18.2,11.7,15.3,18,352
26,1,3.8,8,17,4,17.6,10.7,14.5,19,334
26,1,3,6,17,4,15.9,9.7,13.1,22,301
27,11,2,4,15,3,8.9,7.3,8.2,34,189
27,11,2,4,25,3,9,6.8,8,35,184
27,11,2.5,4,15,3,9.6,7.4,8.6,33,198
27,11,2,4,15,3,9.3,7.6,8.5,33,196
27,11,2.5,4,15,3,9.8,7.9,8.9,32,205
27,11,3.7,6,15,3,14.2,10,12.3,23,283
27,11,3.7,6,15,3,14.3,10.6,12.6,22,290
27,0,1.5,4,1,3,8.4,6.9,7.7,37,177
27,0,1.5,4,24,3,8,6.7,7.4,38,170
27,0,2,4,15,3,7.9,5.7,6.9,41,159
27,0,2,4,25,3,8,5.8,7,40,161
27,0,2.5,4,15,3,8.4,6.1,7.4,38,170
27,0,2.5,4,15,3,8.3,6.1,7.3,39,168
27,0,2,4,25,3,8,5.8,7,40,161
27,2,2,4,15,3,8,5.9,7.1,40,163
27,2,2,4,25,3,8.2,5.9,7.2,39,166
27,2,2.5,4,15,3,8.7,6.5,7.7,37,177
27,2,2.5,4,15,3,8.2,6.1,7.3,39,168
27,2,2,4,25,3,8.2,5.9,7.2,39,166
27,4,2.5,4,14,3,10.8,8.4,9.7,29,223
27,4,2.5,4,25,3,11.1,8.3,9.8,29,225
27,2,2.5,4,15,3,8.8,6.2,7.6,37,175
27,2,2.5,4,25,3,9.4,6.4,8.1,35,186
27,2,2.5,4,15,3,8.4,5.9,7.3,39,168
27,13,2,4,15,4,11.5,8.5,10.2,28,235
27,13,2,4,24,4,10.5,8.5,9.6,29,221
27,13,2,4,25,4,11.1,8.4,9.9,29,228
28,9,2,4,16,4,9.2,6.6,8,35,184
28,0,1.8,4,16,4,10.9,7.5,9.4,30,216
28,10,1.8,4,16,4,11,7.4,9.4,30,216
28,0,3.5,6,16,4,12.2,8.5,10.5,27,242
28,0,3.5,6,16,1,16.4,11.1,14,20,224
28,0,3.5,6,16,4,12,8.6,10.5,27,242
28,0,3.5,6,16,4,11.9,8.6,10.4,27,239
28,10,3.5,6,16,4,12.1,8.7,10.6,27,244
28,10,3.5,6,16,4,12.1,8.6,10.5,27,242
28,0,6.2,8,16,4,17.7,11.9,15.1,19,347
28,10,6.2,8,16,4,17.9,12.2,15.3,18,352
28,0,4.7,8,16,4,15.4,10.4,13.2,21,304
28,0,5.5,8,16,4,15.4,11,13.4,21,308
28,0,2,4,16,4,9.1,6.2,7.8,36,179
28,0,2,4,16,4,10.3,7.8,9.2,31,212
28,0,4.7,8,16,4,13.3,9.4,11.5,25,264
28,0,5.5,8,16,4,15.1,10.7,13.1,22,301
28,0,5.5,8,16,4,15.1,10.7,13.1,22,301
28,2,2.1,4,16,0,8.5,5.7,7.2,39,194
28,2,3.5,6,16,4,11.8,8.2,10.2,28,235
28,2,3.5,6,16,4,11.6,8.1,10,28,230
28,10,3.5,6,16,4,11.9,8.5,10.4,27,239
28,8,3.5,6,16,4,12.1,8.6,10.5,27,242
28,10,3.5,6,16,4,12,8.5,10.4,27,239
28,10,3.5,6,16,4,11.9,8.2,10.2,28,235
28,2,3.5,6,16,4,9.6,7.9,8.8,32,202
28,2,4.7,8,16,4,13.6,9.1,11.6,24,267
28,10,4.7,8,16,4,13.7,9.3,11.7,24,269
28,10,4.7,8,16,4,13.4,8.9,11.4,25,262
28,2,5.5,8,16,4,15,10.3,12.9,22,297
28,8,5.5,8,16,4,15.5,11,13.5,21,310
28,2,5.5,8,16,4,15,10.3,12.9,22,297
28,8,5.5,8,16,4,15.5,11,13.5,21,310
28,12,5.5,8,16,4,20,15.9,18.2,16,419
28,12,5.5,8,16,4,19.4,15.7,17.7,16,407
28,12,3,6,16,0,13.4,10.2,12,24,324
28,12,4.7,8,16,4,17.1,12.8,15.2,19,350
28,12,4.7,8,16,4,17.6,13.1,15.6,18,359
28,12,5.5,8,16,4,17.7,13.4,15.8,18,363
28,11,2.1,4,16,0,9.6,7.1,8.5,33,230
28,11,3.5,6,16,4,12.6,9.6,11.3,25,260
28,12,3.5,6,16,4,13.4,10.5,12.1,23,278
28,12,3.5,6,16,1,17.8,13.8,16,18,256
28,12,3,6,16,0,11.8,8.5,10.3,27,278
28,12,4.7,8,16,4,16.2,11.8,14.2,20,327
28,12,5.5,8,16,4,17.2,13.5,15.5,18,356
28,1,4.7,8,16,4,14.3,9.5,12.1,23,278
28,1,4.7,8,16,4,14.2,9.4,12,24,276
28,1,5.5,8,16,4,15.6,10.3,13.2,21,304
28,13,4.7,8,16,4,13.4,9.6,11.7,24,269
28,13,5.5,8,16,4,14.8,10.2,12.7,22,292
28,13,6,8,16,4,16.7,11.2,14.2,20,327
28,13,1.8,4,16,4,10.3,7.2,8.9,32,205
28,13,1.8,4,25,4,10.4,7.3,9,31,207
28,13,3.5,6,16,4,11.1,8.1,9.8,29,225
28,13,5.5,8,16,4,12.3,8.7,10.7,26,246
28,13,6.2,8,16,4,18.7,13.9,16.5,17,380
28,13,6.2,8,16,4,18.2,12.6,15.7,18,361
28,13,6.2,8,16,4,18.2,12.6,15.7,18,361
29,10,1.6,4,3,4,8.7,6.6,7.8,36,179
29,10,1.6,4,25,4,8.6,6.8,7.8,36,179
29,3,1.6,4,3,4,8.7,6.6,7.8,36,179
29,3,1.6,4,25,4,8.6,6.8,7.8,36,179
29,0,1.6,4,3,4,9.4,7.9,8.7,32,200
29,0,1.6,4,25,4,8.6,6.8,7.8,36,179
29,13,1.6,4,3,4,8.5,6.6,7.6,37,175
29,13,1.6,4,25,4,8,6.4,7.3,39,168
29,0,1.6,4,3,4,9.4,7.9,8.7,32,200
29,0,1.6,4,25,4,8.6,6.8,7.8,36,179
29,13,1.6,4,3,4,8.7,6.6,7.8,36,179
29,13,1.6,4,25,4,8.6,6.8,7.8,36,179
29,10,1.6,4,3,4,9.3,7,8.3,34,191
29,10,1.6,4,25,4,9.1,6.7,8,35,184
29,3,1.6,4,3,4,9.3,7,8.3,34,191
29,3,1.6,4,25,4,9.1,6.7,8,35,184
29,0,1.6,4,3,4,10,7.8,9,31,207
29,0,1.6,4,25,4,9.3,7.5,8.5,33,196
29,13,1.6,4,3,4,9.3,7,8.3,34,191
29,13,1.6,4,25,4,9.1,6.7,8,35,184
29,0,1.6,4,3,4,10,7.8,9,31,207
29,0,1.6,4,25,4,9.3,7.5,8.5,33,196
29,13,1.6,4,3,4,9.3,7,8.3,34,191
29,13,1.6,4,25,4,9.1,6.7,8,35,184
29,10,1.6,4,3,4,9.3,7,8.3,34,191
29,10,1.6,4,25,4,9.1,6.7,8,35,184
29,3,1.6,4,3,4,9.3,7,8.3,34,191
29,3,1.6,4,25,4,9.1,6.7,8,35,184
29,0,1.6,4,3,4,10,7.8,9,31,207
29,0,1.6,4,25,4,9.3,7.5,8.5,33,196
29,13,1.6,4,3,4,9.3,7,8.3,34,191
29,13,1.6,4,25,4,9.1,6.7,8,35,184
29,0,1.6,4,3,4,10,7.8,9,31,207
29,0,1.6,4,25,4,9.3,7.5,8.5,33,196
29,13,1.6,4,3,4,9.3,7,8.3,34,191
29,13,1.6,4,25,4,9.1,6.7,8,35,184
30,0,2,4,21,3,9.2,7,8.2,34,189
30,0,2,4,24,3,9.6,6.8,8.3,34,191
30,0,2.4,4,21,3,10.5,8.2,9.5,30,218
30,0,2,4,8,4,14.2,10.5,12.5,23,288
30,0,2,4,24,4,14,10.3,12.3,23,283
30,0,2,4,8,4,13.4,9.4,11.6,24,267
30,9,2,4,21,3,9.6,7.3,8.6,33,198
30,9,2,4,24,3,9.8,7.1,8.6,33,198
30,0,1.2,3,19,3,6.4,5.4,6,47,138
30,0,1.2,3,24,3,7,5.6,6.4,44,147
30,11,2.4,4,21,3,9.5,7.5,8.6,33,198
30,11,2.4,4,21,3,9.9,8.1,9.1,31,209
30,11,3,6,15,4,11.5,8.5,10.2,28,235
30,11,2,4,21,3,9.6,7.6,8.7,32,200
30,11,2,4,24,3,9.9,7.5,8.8,32,202
30,11,2,4,21,3,9.8,8,9,31,207
31,13,3.7,6,16,4,12.6,9.1,11,26,253
31,13,3.7,6,25,4,13.3,9.3,11.5,25,264
31,13,3.7,6,16,4,13,9.5,11.4,25,262
31,13,3.7,6,25,4,13.5,9.6,11.7,24,269
31,2,2.5,4,19,3,8.7,6.2,7.6,37,175
31,2,3.5,6,19,3,10.8,7.4,9.3,30,214
31,12,5.6,8,2,3,19.1,13.4,16.5,17,380
31,5,2.5,4,2,3,13.7,10.6,12.3,23,283
31,5,2.5,4,24,3,12.2,10.2,11.3,25,260
31,5,4,6,2,3,14.7,10.2,12.7,22,292
31,5,4,6,2,3,15.7,11.2,13.7,21,315
31,5,4,6,25,3,14.8,11,13.1,22,301
31,10,3.8,6,8,4,14.5,10.9,12.9,22,297
31,9,1.6,4,19,4,8.7,7.3,8.1,35,186
31,9,1.6,4,25,4,9.5,7.6,8.6,33,198
31,9,1.6,4,19,4,9.3,7.9,8.7,32,200
31,2,3.5,6,19,4,12.3,9.1,10.9,26,251
31,11,3.5,6,19,3,13.2,10.1,11.8,24,271
31,7,2,4,19,3,10,8.5,9.3,30,214
31,11,3.5,6,19,3,12,8.9,10.6,27,244
31,11,3.5,6,19,3,12.3,9.3,11,26,253
31,12,2.5,4,19,3,9.1,8.5,8.8,32,202
31,4,3.5,6,19,3,12.5,9.5,11.1,25,255
31,11,2.5,4,19,3,9.2,7.2,8.3,34,191
31,11,2.5,4,19,3,9.5,7.4,8.6,33,198
31,2,1.8,4,19,3,7.8,6,7,40,161
31,2,1.8,4,25,3,8.7,6.6,7.8,36,179
31,6,5.6,8,2,3,17.9,12.8,15.6,18,359
31,6,5.6,8,2,3,19.7,14.3,17.3,16,398
31,0,1.6,4,19,3,7.2,5.8,6.6,43,152
31,0,1.6,4,24,3,8.6,6.5,7.7,37,177
31,11,4,6,2,3,16.1,11.9,14.2,20,327
31,11,4,6,25,3,15.2,11.9,13.7,21,315
32,3,3.4,6,9,4,11.6,8.3,10.1,28,232
32,3,3.4,6,26,4,12.5,8.6,10.7,26,246
32,3,3.4,6,9,4,11.8,8.5,10.3,27,237
32,3,3.4,6,26,4,12.4,8.6,10.7,26,246
32,3,3.4,6,9,4,12,8.7,10.5,27,242
32,3,3.4,6,26,4,12.6,9,11,26,253
32,3,3.8,6,9,4,12.3,8.9,10.8,26,248
32,3,3.8,6,26,4,12.8,8.9,11,26,253
32,3,3.8,6,9,4,12.7,9,11,26,253
32,3,3.8,6,26,4,12.9,9.1,11.2,25,258
32,3,3.4,6,9,4,11.6,8.3,10.1,28,232
32,3,3.4,6,26,4,12.4,8.6,10.7,26,246
32,3,3.8,6,9,4,12.1,8.7,10.6,27,244
32,3,3.8,6,26,4,12.6,8.6,10.8,26,248
32,3,3.8,6,9,4,12.4,8.7,10.7,26,246
32,3,3.8,6,26,4,12.6,8.8,10.9,26,251
32,13,3.8,6,9,4,16,11.5,14,20,322
32,3,3.8,6,9,4,13.7,9.6,11.9,24,274
32,3,3.8,6,9,4,13.7,9.6,11.9,24,274
32,3,3.8,6,9,4,13.7,9.6,11.9,24,274
32,3,3.8,6,9,4,13.7,9.6,11.9,24,274
32,13,2.7,6,9,4,10.7,7.4,9.2,31,212
32,13,2.7,6,25,4,11.5,7.9,9.9,29,228
32,13,3.4,6,9,4,11.3,7.9,9.8,29,225
32,13,3.4,6,25,4,11.9,8.6,10.4,27,239
32,12,3.6,6,5,4,14.1,10.2,12.4,23,290
32,12,3.6,6,25,4,15.8,10.9,13.6,21,313
32,12,3,6,5,0,11.8,8.1,10.2,28,277
32,12,4.8,8,5,4,16.7,11.5,14.4,20,338
32,12,4.8,8,5,4,15.5,10.7,13.2,21,310
32,12,3,6,5,4,11.8,9.9,10.9,26,251
32,12,4.8,8,5,4,16.3,11,13.9,20,326
32,12,4.8,8,5,4,18,11.9,15.2,19,358
32,13,2.7,6,9,4,10.7,7.4,9.2,31,212
32,13,2.7,6,25,4,11.5,7.9,9.9,29,228
32,13,3.4,6,9,4,11.3,7.9,9.8,29,225
32,13,3.4,6,25,4,11.9,8.6,10.4,27,239
32,1,3.6,6,9,4,12.9,8.4,10.9,26,251
32,1,3.6,6,9,4,13.1,8.7,11.1,25,255
32,1,3,6,9,4,13.4,8.8,11.3,25,260
32,1,3,6,9,4,13.7,8.9,11.5,25,264
32,1,4.8,8,9,4,15.1,9.7,12.7,22,292
32,1,3,6,9,4,13.4,8.8,11.3,25,260
32,1,4.8,8,9,4,15.3,9.7,12.8,22,294
32,1,4.8,8,9,4,15.4,9.8,12.9,22,297
33,6,5.7,8,3,3,17.1,12,14.8,19,340
33,6,5.7,8,5,3,15.8,10.9,13.6,21,313
33,6,5.7,8,3,3,17.6,12.7,15.4,18,354
33,6,5.7,8,5,3,16.3,11.5,14.1,20,324
33,6,3,6,5,0,12.1,8.8,10.6,27,286
33,6,3.6,6,5,3,14.6,10.1,12.6,22,290
33,6,3.6,6,5,1,20.5,14.5,17.8,16,285
33,6,3,6,5,0,11.6,8.4,10.2,28,275
33,6,3.6,6,5,3,13.9,9.5,11.9,24,274
33,6,3.6,6,5,1,19.4,13.6,16.8,17,269
33,6,3.6,6,5,3,12.9,9.3,11.3,25,260
33,4,3.6,6,3,3,13.3,9.1,11.4,25,262
33,4,3.6,6,3,1,18.6,12.7,15.9,18,254
34,1,6.6,12,5,4,19.1,12.3,16,18,368
34,1,6.6,12,5,4,19.1,12.3,16,18,368
34,1,6.7,12,5,4,20.7,12.8,17.1,17,393
34,0,6.7,12,5,4,20.7,12.8,17.1,17,393
34,0,6.7,12,5,4,20.7,12.7,17.1,17,393
34,1,6.7,12,5,4,20.7,12.7,17.1,17,393
34,2,6.6,12,5,4,18.7,11.8,15.6,18,359
35,3,2,4,15,4,9.6,7,8.4,34,193
35,3,2,4,25,4,10.9,7.8,9.5,30,218
35,3,1.3,4,19,3,6.6,5.7,6.2,46,143
35,0,2.5,4,15,3,10.2,7.5,9,31,207
35,0,2.5,4,25,3,10.2,7.6,9,31,207
35,9,2.4,4,13,3,10.9,8.6,9.9,29,228
35,9,2.4,4,24,3,10.9,8.6,9.9,29,228
35,10,1.8,4,1,3,8.8,7.1,8,35,184
35,10,1.8,4,24,3,8.6,7.1,7.9,36,182
36,13,1,3,7,4,6.9,5.7,6.4,44,147
36,13,1,3,7,4,6.9,5.7,6.4,44,147
37,13,8.4,10,25,4,20,13,16.9,17,389
37,13,8.4,10,25,4,20,13,16.9,17,389
38,3,2,4,15,4,9.6,7.1,8.5,33,196
38,3,2,4,25,4,11,7.9,9.6,29,221
38,11,2,4,19,4,10.2,8.6,9.5,30,218
38,11,2.5,4,19,3,9.6,7.4,8.6,33,198
38,11,2.5,4,25,3,10.9,8.3,9.7,29,223
38,0,2,4,19,3,8.7,6.6,7.8,36,179
38,0,2,4,24,3,9.6,7.1,8.5,33,196
38,0,2.5,4,24,4,12.6,9.5,11.2,25,258
38,0,2.5,4,25,4,14.2,10.4,12.5,23,288
38,9,2,4,19,3,8.7,6.6,7.8,36,179
38,9,2,4,24,3,9.6,7.1,8.5,33,196
38,9,2.5,4,24,4,12.6,9.5,11.2,25,258
